@ HyperIMU -ianovir - 2018
@ Date:Tue Mar 20 17:14:29 PDT 2018, Sampling Time:20ms

BMI160_accelerometer.x,BMI160_accelerometer.y,BMI160_accelerometer.z,BMI160_gyroscope.x,BMI160_gyroscope.y,BMI160_gyroscope.z,AK09915_magnetometer.x,AK09915_magnetometer.y,AK09915_magnetometer.z
-0.009580079,0.38320315,9.6615095,-0.004954795,-0.005648651,-0.0026434404,25.35,-4.05,-38.25
-0.014370117,0.364043,9.685459,-6.937369E-4,-0.0024528578,-0.004241337,25.500002,-6.0,-38.550003
-0.009580079,0.35925296,9.72857,-6.937369E-4,-0.0013875935,0.005346043,24.750002,-6.3,-37.350002
-0.038320314,0.40715334,9.6615095,-6.937369E-4,-0.0013875935,-5.1291136E-4,25.500002,-4.2000003,-38.100002
-0.009580079,0.38320315,9.627979,-1.6110465E-4,0.003938729,-0.0010455436,25.2,-3.9,-38.850002
-0.07664063,0.39757326,9.685459,0.0014367921,2.1030323E-4,-0.0037087048,24.45,-5.55,-38.550003
-0.06227051,0.35925296,9.699829,-1.6110465E-4,7.4293546E-4,-5.1291136E-4,25.500002,-6.6000004,-37.350002
0.043110352,0.364043,9.671089,-0.004954795,0.0023408323,0.002682882,25.2,-4.9500003,-38.850002
0.05269043,0.32093263,9.6758795,-1.6110465E-4,-8.549612E-4,5.523531E-4,24.900002,-4.5,-39.15
0.014370117,0.364043,9.7142,-0.0012263691,0.0050039934,0.0032155141,24.6,-6.4500003,-38.25
0.023950197,0.3305127,9.72378,-0.006029187,-0.0061914246,5.5375835E-4,25.2,-5.25,-38.550003
-0.019160157,0.41194338,9.666299,-0.0028333932,-8.651021E-4,0.004814816,24.300001,-5.4,-37.95
-0.07664063,0.3879932,9.7142,0.0014276647,-0.002995631,-5.115061E-4,24.900002,-5.4,-37.5
0.1101709,0.34009278,9.718989,0.0035581936,-8.651021E-4,0.0037495517,25.2,-5.55,-38.550003
0.014370117,0.3544629,9.6615095,-0.0017681287,-8.651021E-4,0.0010863906,25.650002,-5.8500004,-38.25
-0.0047900393,0.35925296,9.699829,-0.0038986576,0.0012654269,-0.005305196,25.800001,-4.9500003,-37.350002
0.023950197,0.34967285,9.627979,3.6240014E-4,-0.0056587923,-0.0042399317,25.2,-6.0,-38.100002
-0.019160157,0.42152345,9.637559,-7.028643E-4,-0.00512616,-0.002642035,24.900002,-6.15,-38.25
0.0,0.34009278,9.69504,3.6240014E-4,0.0023306913,2.1126123E-5,24.0,-5.4,-37.95
0.0,0.34488282,9.72857,3.6240014E-4,0.004993852,-0.005305196,25.2,-5.25,-38.550003
0.0,0.33530274,9.685459,0.0040908256,0.003928588,0.0016190228,25.650002,-5.8500004,-39.15
0.009580079,0.34009278,9.68067,-0.0028333932,0.0012654269,-0.004772564,24.45,-7.05,-39.300003
0.0,0.3161426,9.72378,-0.0017681287,0.00446122,5.5375835E-4,24.45,-4.2000003,-38.550003
-0.038320314,0.44547364,9.68067,0.009417148,-8.651021E-4,-5.115061E-4,24.900002,-6.7500005,-37.5
0.0,0.38320315,9.72857,0.0030255613,0.008189646,-5.115061E-4,25.500002,-5.55,-37.65
-0.019160157,0.4263135,9.74294,-0.0038986576,2.0016235E-4,0.0026842873,25.650002,-6.15,-39.9
-0.023950197,0.35925296,9.75731,0.002492929,-0.00512616,-5.115061E-4,24.45,-5.25,-38.550003
0.043110352,0.35925296,9.718989,0.0035581936,-8.651021E-4,5.5375835E-4,25.500002,-4.9500003,-38.100002
0.038320314,0.27303225,9.64714,-0.00443129,0.0033959558,5.5375835E-4,25.35,-5.8500004,-38.7
-0.05269043,0.38320315,9.64714,0.0035581936,0.00446122,-0.0010441383,24.45,-5.25,-37.65
0.043110352,0.35925296,9.733359,0.004623458,0.0023306913,-0.0021094028,24.45,-6.6000004,-38.550003
0.086220704,0.39757326,9.704619,-0.0033660254,7.327946E-4,-5.115061E-4,24.150002,-4.9500003,-37.65
0.019160157,0.4023633,9.72378,0.0014276647,-3.3246988E-4,0.0010863906,25.650002,-5.1000004,-38.25
0.0047900393,0.39278322,9.68067,-0.0065539954,-0.0019216744,-0.003708504,25.500002,-5.55,-38.850002
-0.09101075,0.3784131,9.6615095,0.003566017,0.0018067512,-0.0021106072,25.650002,-6.4500003,-38.25
0.023950197,0.3879932,9.632769,0.0019681202,-3.2377767E-4,5.5255386E-4,23.85,-5.55,-38.550003
0.023950197,0.34488282,9.6758795,-8.7662425E-5,0.0033688978,-4.478549E-4,25.35,-4.5,-37.95
0.06706055,0.32093263,9.704619,-0.003816088,-8.921599E-4,6.174096E-4,25.2,-6.0,-38.550003
0.033530276,0.3879932,9.766891,0.003108131,-8.921599E-4,0.0027479385,24.6,-5.4,-37.95
-0.019160157,0.34967285,9.69504,-0.003816088,0.0044341623,-0.0015131193,24.0,-5.1000004,-39.15
-0.038320314,0.31135255,9.75252,-0.0043487204,0.006564691,-0.0015131193,24.45,-4.9500003,-37.65
0.0047900393,0.39278322,9.64714,-6.2029465E-4,0.009227852,0.0011500418,24.900002,-5.8500004,-38.25
0.019160157,0.28261232,9.685459,0.0047060275,0.0054994267,-0.0015131193,24.6,-5.4,-38.25
0.033530276,0.39278322,9.699829,0.0052386597,-0.0046205856,-0.0020457515,24.45,-3.9,-38.100002
0.033530276,0.3784131,9.718989,0.0015102343,0.016684704,-0.0015131193,24.300001,-4.5,-39.15
0.043110352,0.38320315,9.72857,0.0036407632,0.001238369,-0.0020457515,24.0,-4.5,-37.95
0.033530276,0.39278322,9.7621,-0.0011529268,-0.0040879534,-0.0047089127,23.400002,-5.25,-38.100002
0.009580079,0.34967285,9.671089,-0.0048813527,0.0017710013,0.0048784674,25.2,-6.0,-38.550003
0.019160157,0.34967285,9.718989,-0.005946617,-0.005153218,0.004345835,24.750002,-6.0,-37.65
-0.023950197,0.35925296,9.651929,0.0015102343,-0.0067511145,0.0032805707,24.6,-4.8,-39.45
0.0047900393,0.4023633,9.699829,-0.005413985,-0.0040879534,6.174096E-4,24.6,-4.5,-39.15
0.0047900393,0.4167334,9.69504,0.0036407632,-0.0024900567,-4.478549E-4,24.45,-4.9500003,-38.550003
0.081430666,0.3784131,9.666299,-0.0022181913,1.7310458E-4,-0.0015131193,26.400002,-5.8500004,-38.7
-0.0047900393,0.32093263,9.671089,0.006303924,0.0033688978,-0.0025783838,26.400002,-6.15,-38.7
0.0047900393,0.40715334,9.6615095,-0.001685559,-0.0019574245,-0.0020457515,25.650002,-5.4,-39.45
0.009580079,0.4167334,9.671089,-0.0032834557,-3.5952765E-4,-0.0036436482,25.500002,-4.9500003,-38.550003
0.043110352,0.25866213,9.74294,9.776021E-4,-0.008881643,-0.009502603,24.750002,-6.6000004,-38.550003
0.5891748,0.17244141,9.64714,0.003696899,-0.009886903,-0.05265276,25.500002,-4.65,-37.65
5.9204884,-0.74724615,9.934542,0.023936924,0.035386834,-1.5291092,24.900002,-5.4,-39.45
0.4742139,-0.79993653,9.671089,0.019143233,-0.02107218,-2.8819952,23.85,-5.25,-38.550003
-2.4620802,0.8286768,9.64714,0.01807797,-0.02107218,-2.471336,24.6,-3.45,-39.45
-2.7638526,1.7866846,9.70941,0.009023222,-0.0066911094,-1.4891618,24.6,-3.45,-38.7
-1.4897022,1.4849122,9.685459,0.003696899,7.657418E-4,-0.48355225,24.300001,-1.6500001,-39.45
0.5125342,0.28261232,9.69504,0.0026316345,-0.0066911094,-0.45212695,23.85,-1.5,-38.100002
0.43589357,0.488584,9.70941,0.004229531,-0.00935427,-0.68435454,24.45,-0.90000004,-39.300003
0.5604346,-0.15328126,9.7142,0.0047621634,-0.008289007,-0.8308284,24.300001,-0.75,-38.7
0.7711963,-0.0047900393,9.72857,0.0074253245,-0.009886903,-1.0417508,23.400002,-1.2,-38.850002
0.8861573,0.20118165,9.666299,0.0052947956,-0.007756374,-1.276109,23.25,0.3,-39.45
1.1304493,0.39278322,9.685459,-5.641588E-4,-0.029061664,-1.6718547,22.5,-0.6,-38.550003
0.3544629,0.45505372,9.6615095,0.005827428,-0.026398502,-1.9339098,23.25,1.35,-38.7
-0.6179151,0.41194338,9.608819,0.009555854,-0.021604814,-1.8502865,22.5,1.5,-37.65
-0.33530274,0.68976563,9.6758795,0.009023222,-0.019474283,-1.6665283,21.900002,1.95,-38.25
0.1101709,0.52690434,9.666299,0.012219015,-0.015745856,-1.6414946,22.2,2.7,-39.45
0.50774413,-0.1820215,9.69504,0.010088486,-0.018941652,-1.7980886,21.75,3.9,-38.550003
0.014370117,-0.043110352,9.74773,0.0047621634,-0.026931133,-1.9094087,21.75,3.9,-38.550003
0.10538086,-0.21555176,9.72378,0.0074253245,-0.024267972,-1.939236,20.1,5.55,-38.850002
0.25387207,-0.34009278,9.7142,0.011686383,-0.01627849,-1.9301814,20.25,4.8,-38.25
-0.22992188,-0.12454102,9.685459,0.017545337,-0.01627849,-1.914735,19.050001,4.9500003,-39.300003
-0.67539555,0.100590825,9.74773,0.009023222,-0.013615328,-1.7954254,18.150002,6.7500005,-38.7
-0.19160157,-0.17723145,9.6615095,0.009023222,-0.015213224,-1.7315096,17.85,8.55,-38.7
0.081430666,0.16286133,9.6615095,0.015406681,-0.007765061,-1.7554771,17.400002,7.65,-39.300003
-0.24908204,0.32093263,9.671089,0.010080358,-0.002438739,-1.6995506,17.85,7.05,-37.5
0.23950197,0.047900394,9.690249,0.010080358,0.009811803,-1.7038116,15.900001,8.55,-37.95
-0.2778223,0.10538086,9.642349,0.01274352,0.01833392,-1.848155,15.6,8.700001,-38.550003
-0.3065625,0.41194338,9.733359,0.011678255,0.039639205,-1.6958222,15.450001,8.55,-37.95
0.7807764,0.48379397,9.69504,0.025526693,0.049226586,-1.7725213,15.3,10.05,-38.550003
1.0394385,0.2682422,9.699829,0.025526693,0.03324762,-2.1821153,14.700001,11.1,-37.350002
-0.847837,-0.43589357,9.800421,0.03191828,0.038573943,-2.1991596,13.500001,12.150001,-39.15
0.2778223,-0.5748047,9.613608,0.02978775,0.044432897,-2.1134057,12.750001,11.55,-37.5
-0.45505372,-0.18681154,9.627979,0.03351618,0.05402028,-2.2726629,11.400001,12.150001,-38.7
-1.456172,0.39757326,9.666299,0.037777238,0.051889747,-2.0106077,10.950001,11.700001,-38.100002
-0.34488282,0.68976563,9.656719,0.032983545,0.016736021,-1.7288454,10.35,11.55,-36.75
0.34009278,0.60354495,9.78605,0.039375134,0.008213906,-1.7554771,9.900001,13.05,-39.75
0.9148975,0.3065625,9.666299,0.050027777,0.019931816,-2.2241933,9.900001,12.750001,-36.9
-0.5221143,-0.57001466,9.642349,0.047364615,0.0412371,-2.4249957,8.25,12.450001,-37.65
-0.6658155,-0.3784131,9.77168,0.04363619,0.019399183,-2.3083491,7.2000003,14.1,-40.050003
-1.4178516,0.5939649,9.814791,0.04789725,0.024192873,-1.9898353,6.7500005,13.950001,-39.45
-0.38320315,0.38320315,9.627979,0.042038295,0.058813967,-1.6904958,4.5,15.150001,-38.850002
0.34009278,0.48379397,9.733359,0.047364615,0.028986564,-1.7512159,3.6000001,13.950001,-37.95
0.6227051,0.038320314,9.80521,0.04896251,-0.019482968,-2.0415003,4.3500004,14.250001,-37.95
-0.32093263,-0.49337405,9.79563,0.052158307,-0.04558195,-2.13045,3.45,15.150001,-39.75
-2.078877,-0.21555176,9.627979,0.04576672,-0.030135615,-1.6191232,1.95,14.250001,-39.45
0.038320314,0.26345217,9.79563,0.043103557,-0.0072324285,-1.370384,1.2,14.55,-39.15
0.57001466,0.12933107,9.68067,0.04150566,-0.04345142,-1.7373675,0.45000002,14.400001,-38.550003
0.22992188,-0.14849122,9.584868,0.052716672,-0.07271869,-2.0372427,-1.0500001,14.55,-38.25
0.05269043,-0.81909674,9.70941,0.0564451,-0.10254609,-2.211946,-1.0500001,13.950001,-38.25
-0.9532178,-0.7807764,9.651929,0.03567244,-0.10893768,-2.093169,-0.6,12.750001,-38.100002
-0.9053174,0.023950197,9.642349,0.04046613,-0.075381845,-1.7560128,-1.95,14.1,-37.350002
-0.6322852,0.19160157,9.68067,0.030878752,-0.08390396,-1.6686611,-4.05,14.400001,-40.050003
0.014370117,0.44547364,9.82437,0.03300928,-0.09242608,-1.68464,-4.9500003,14.1,-39.300003
1.1448194,-0.32572266,9.74294,0.0399335,-0.10361136,-2.0505586,-4.8,13.650001,-39.9
0.32093263,-1.6238233,9.73815,0.060173523,-0.16859248,-2.4068894,-6.15,12.6,-38.25
-1.2645704,-0.9053174,9.618399,0.023954533,-0.1307756,-2.288645,-6.6000004,13.650001,-37.95
-1.4178516,0.8334668,9.7142,0.0047797724,-0.067392364,-1.9855772,-6.9,13.650001,-39.45
-0.613125,0.8095166,9.78605,0.011703991,-0.034901794,-1.7869054,-8.25,12.6,-37.95
0.081430666,0.6706055,9.74773,0.021824004,-0.046619702,-1.9397708,-9.450001,10.35,-38.550003
-1.2454102,-0.081430666,9.570498,0.011703991,-0.039162852,-1.7682633,-9.450001,11.700001,-38.100002
-0.847837,-0.06706055,9.604029,0.007975565,-0.031706,-1.3149933,-11.25,11.25,-37.95
0.6945557,0.009580079,9.690249,0.0015839789,-0.039162852,-1.3650607,-11.400001,10.35,-38.100002
1.6429834,0.14370118,9.72378,0.007975565,-0.026912311,-1.7075433,-12.0,9.0,-38.550003
-0.1101709,-0.40715334,9.74773,0.011703991,-0.030640736,-2.0660048,-12.450001,9.450001,-38.25
-0.9580079,-0.047900394,9.766891,0.020226106,-0.0061396547,-1.6500189,-12.3,9.0,-37.65
-0.32572266,0.46942386,9.75731,0.014899785,-0.0056070224,-1.6628021,-13.05,9.0,-36.45
-0.86220706,-0.07664063,9.6615095,0.009573462,-0.009335448,-1.5504167,-13.35,6.9,-38.850002
3.4871485,2.8596535,10.279425,0.0074429335,-0.018922828,-2.0558848,-13.650001,6.3,-37.350002
3.0416749,0.6849756,9.575289,0.03300928,-0.077512376,-3.6244867,-14.1,7.05,-37.050003
-2.8931837,-2.1411476,9.6615095,0.020758739,-0.055674452,-3.2527094,-14.85,5.7000003,-36.75
-3.6979103,-0.7711963,9.685459,0.012240686,-0.038093243,-1.813005,-13.950001,4.5,-38.550003
-3.0608351,0.6849756,9.599238,0.0037185713,-0.024777438,-0.9368249,-14.700001,5.25,-39.300003
-0.7376661,0.63707525,9.685459,-0.0032056477,0.0018541723,-0.46438017,-15.3,3.15,-35.7
2.802173,0.3544629,9.6758795,0.0037185713,-0.009331104,-0.94694495,-15.450001,5.1000004,-37.95
1.2166699,-0.4742139,9.75731,0.011175423,-0.028505864,-1.828984,-16.5,3.7500002,-37.95
-0.613125,-0.34967285,9.74294,0.0063817324,-0.032766923,-1.9648052,-14.700001,3.9,-36.9
-1.4226416,0.009580079,9.68067,0.0037185713,-0.03223429,-1.5344384,-16.800001,3.0,-37.5
0.1580713,0.25866213,9.699829,0.005316468,-0.01572269,-1.3719856,-17.7,2.8500001,-38.550003
1.7004639,0.57001466,9.72378,0.011708055,-0.017853219,-1.7959608,-17.1,2.25,-37.65
1.0633887,-0.21555176,9.848321,0.009044894,-0.031169023,-2.3078203,-16.2,3.7500002,-36.75
0.31135255,-0.5843848,9.75252,0.014903848,-0.02797323,-2.5767996,-17.400002,1.8000001,-38.550003
-1.346001,-0.33530274,9.656719,0.01064279,-0.026375335,-2.5118184,-17.85,2.4,-38.7
-1.7771046,0.1820215,9.72378,0.010110158,-0.022114277,-1.7916998,-19.95,1.35,-37.5
0.5412744,0.31135255,9.74773,0.014371215,-0.01305953,-1.7352407,-20.25,1.0500001,-38.7
0.8286768,-0.20597169,9.78605,0.010110158,-0.033299554,-2.256155,-20.7,0.15,-36.45
-0.13891114,-0.25387207,9.671089,0.011175423,-0.023179542,-2.3600183,-21.900002,-1.35,-39.15
-0.6179151,0.06706055,9.651929,0.005316468,-0.021581646,-2.257753,-21.45,-1.2,-37.350002
-0.6227051,0.488584,9.618399,0.0026533068,-0.024244806,-2.1570854,-22.95,-3.45,-37.95
-0.76161623,0.22992188,9.75252,0.0047838357,-0.016255323,-1.8220598,-21.6,-3.45,-38.25
-0.45505372,0.09580079,9.733359,0.011708055,-0.012526899,-1.7517523,-22.800001,-6.0,-38.550003
-1.0490186,-0.047900394,9.637559,0.007446997,-0.024244806,-1.6936954,-23.550001,-7.65,-38.100002
-0.09101075,0.028740235,9.70941,0.003185939,-0.017320588,-1.3203202,-24.0,-8.85,-39.15
1.8010547,0.5221143,9.704619,0.0010554102,-0.029571129,-1.4151287,-23.85,-9.3,-38.100002
-1.6908839,0.038320314,9.666299,5.160054E-4,-0.024784679,-1.4044752,-24.900002,-12.450001,-37.65
0.26345217,0.82388675,9.685459,0.004244431,-0.04023101,0.009663364,-24.0,-13.200001,-38.7
-0.17723145,0.1820215,9.666299,0.0010486376,0.006640623,-0.0015219129,-22.95,-15.3,-37.95
-0.12454102,0.26345217,9.72378,-5.492591E-4,-0.0034793895,0.005402306,-21.45,-13.8,-38.850002
0.09101075,0.21555176,9.704619,-0.0032124203,0.004510094,0.004869674,-23.550001,-15.150001,-36.15
2.8213332,0.09580079,9.78605,0.002113902,0.034337502,-0.06437252,-23.1,-14.1,-38.100002
-2.2273684,-0.1341211,9.685459,0.0058423276,-0.026915208,-1.2798393,-22.050001,-14.1,-38.100002
-0.100590825,-0.038320314,9.642349,0.009570753,-0.0077404473,-1.3405594,-23.25,-15.3,-36.75
-0.5604346,0.19639161,9.75731,0.012233914,-0.013599401,-1.8833116,-23.25,-15.3,-38.7
0.28261232,0.24908204,9.766891,0.011701282,-0.015197298,-2.1187348,-22.5,-16.5,-36.9
-0.19639161,-0.09101075,9.74773,0.015429708,-0.023719413,-2.0787876,-19.2,-19.35,-37.95
0.07664063,-0.46942386,9.656719,0.017027605,-0.030111002,-1.9195306,-20.1,-19.5,-36.45
-0.7185059,0.038320314,9.718989,0.013299179,-0.017327828,-1.814602,-18.300001,-22.5,-36.300003
0.47900394,-0.5604346,9.699829,0.013299179,-0.01786046,-1.8268526,-15.900001,-23.1,-36.300003
0.05748047,-0.2682422,9.642349,0.00637496,-0.016262563,-1.7906336,-13.950001,-23.7,-37.350002
0.14370118,0.09101075,9.7142,0.013831811,-0.014132034,-1.8630716,-15.000001,-25.35,-37.350002
0.40715334,-0.26345217,9.75731,0.0031791665,-0.026382575,-1.9775876,-13.05,-25.050001,-36.9
0.10538086,-0.2778223,9.77647,0.008505489,-0.02052362,-1.8774526,-11.700001,-25.650002,-37.65
-1.0059083,-0.39757326,9.69504,0.01596234,-0.019990988,-1.7853073,-12.150001,-27.6,-37.95
-0.1341211,-0.25387207,9.690249,0.00637496,-0.023719413,-1.9142042,-8.700001,-26.400002,-36.9
0.19639161,-0.1820215,9.6615095,0.009038121,-0.03490469,-2.1309855,-8.700001,-27.750002,-36.45
-0.3784131,-0.009580079,9.6615095,0.014364443,-0.030643633,-2.0249918,-7.05,-27.300001,-35.7
-0.5748047,0.038320314,9.685459,0.01116865,-0.022121517,-1.8273852,-5.8500004,-27.900002,-37.5
0.009580079,-0.25387207,9.666299,0.0148970755,-0.018393092,-1.8311137,-5.1000004,-28.95,-37.95
-0.34009278,-0.37362307,9.642349,0.010633308,-0.02585284,-2.0191324,-4.05,-28.800001,-36.9
-0.38320315,0.2682422,9.685459,0.010633308,-0.03277706,-2.019665,-3.0,-28.800001,-37.65
-0.23950197,0.43110353,9.64714,0.009035412,-0.024254942,-1.8550818,-1.8000001,-27.900002,-38.7
-0.100590825,0.23950197,9.72378,0.009035412,-0.026385471,-1.8060796,-0.90000004,-29.400002,-37.350002
-0.16765137,0.16286133,9.704619,0.009568044,-0.01626546,-1.8177975,1.6500001,-30.900002,-38.7
-0.028740235,-0.09580079,9.685459,0.0063722506,-0.029581266,-1.8497554,0.75,-29.400002,-36.9
0.17244141,0.5460645,9.7621,0.010633308,-0.013602297,-1.6809111,3.6000001,-28.95,-37.95
-0.038320314,0.4406836,9.72857,0.0031764575,-0.017330725,-1.6159298,2.8500001,-29.7,-37.350002
-0.4023633,0.3544629,9.671089,0.012763837,-0.012537033,-1.4646623,4.5,-29.7,-36.9
0.42152345,0.05748047,9.704619,0.013829102,-0.026385471,-1.8827786,4.5,-30.150002,-36.9
0.023950197,-0.14370118,9.642349,0.0063722506,-0.036505483,-2.2119453,6.3,-29.250002,-39.15
-0.613125,-0.22513184,9.704619,0.013829102,-0.036505483,-2.2817202,6.15,-30.45,-38.850002
-0.92926764,-0.35925296,9.623189,5.1329634E-4,-0.019461252,-2.2343159,7.5000005,-29.400002,-37.350002
0.19160157,0.22992188,9.64714,0.0015785608,-0.0024170207,-1.5339046,8.25,-28.050001,-38.100002
0.7951465,-0.31135255,9.73815,0.007437515,-0.02372231,-1.6122015,10.650001,-28.050001,-38.850002
0.57959473,-0.28740236,9.77647,0.0026438253,-0.020526517,-1.6915636,10.05,-28.2,-37.95
0.852627,-0.39757326,9.72378,-0.0032151293,-0.03757075,-1.769328,11.700001,-27.6,-37.95
-0.043110352,0.07664063,9.6758795,-0.013867774,-0.06420236,-1.9775872,12.150001,-27.900002,-38.25
0.16286133,-0.043110352,9.75252,-0.006943555,-0.060473934,-2.0217957,14.700001,-28.050001,-38.100002
2.7399025,-0.85741705,9.69504,0.011698573,-0.022657046,-2.6289964,13.950001,-27.300001,-38.850002
0.12454102,-0.1101709,9.671089,0.0026438253,-0.053017084,-3.3187551,15.3,-28.050001,-37.350002
-1.465752,0.41194338,9.74773,-0.0021498648,-0.03544022,-3.0982454,14.85,-26.550001,-39.15
0.24908204,1.0394385,9.69504,0.0015785608,-0.044494968,-2.8441799,17.7,-25.35,-37.65
0.98195803,0.11496094,9.718989,5.7227107E-6,-0.037543964,-3.1041074,18.6,-23.400002,-39.45
-0.6610254,-0.34009278,9.79563,0.017049953,-0.030087112,-3.4471226,17.85,-23.1,-37.5
-1.9303858,-0.60833496,9.690249,0.0074625737,-0.03967449,-3.3906636,20.550001,-22.5,-37.95
-1.4274317,-0.41194338,9.651929,0.014919425,-0.025826054,-3.0258105,21.300001,-19.800001,-38.25
-1.0106983,0.119750984,9.671089,0.017582586,-0.005586028,-2.5235384,23.1,-18.6,-37.350002
-1.0202783,0.5891748,9.74773,0.01651732,0.0071971454,-2.011146,22.800001,-16.5,-38.100002
-0.60833496,-0.047900394,9.73815,0.022376277,0.030632963,-1.5743877,25.2,-17.550001,-39.300003
0.32572266,-0.014370117,9.690249,0.022376277,0.022110848,-1.6265856,24.45,-16.800001,-38.850002
-0.46463382,0.45026368,9.68067,0.029300494,0.03542665,-1.7411015,24.0,-15.000001,-38.25
-0.977168,0.364043,9.72857,0.019180482,-0.0013249705,-1.4859707,24.750002,-14.1,-39.300003
-0.09580079,-0.22992188,9.7142,0.013321529,-0.00824919,-1.3347032,23.400002,-14.400001,-39.300003
0.6227051,-0.13891114,9.690249,0.007995206,-0.011977615,-1.3560084,23.85,-13.05,-39.300003
-0.847837,0.16765137,9.733359,0.002668884,-0.0061186603,-1.1530756,24.0,-12.900001,-39.15
-0.34488282,-0.07185059,9.766891,0.011723632,-0.02049973,-1.0225806,24.300001,-12.6,-38.25
-0.05269043,0.100590825,9.699829,0.011723632,-0.014108144,-1.0678544,24.150002,-12.750001,-38.850002
-0.22513184,0.67539555,9.79084,0.01651732,-0.0045207636,-1.1946208,23.550001,-12.3,-39.15
0.25866213,0.14370118,9.72378,0.0016036194,-0.01570604,-1.0864966,24.300001,-11.25,-37.95
0.39278322,-0.05748047,9.699829,0.005332045,-0.007716557,-1.0699849,24.6,-10.950001,-37.050003
-0.07185059,0.34488282,9.68067,0.003201516,-0.010379719,-1.0992798,24.6,-9.6,-38.7
-0.17244141,0.3784131,9.766891,0.0074625737,-0.00824919,-1.1679893,26.1,-9.0,-37.350002
-0.8909473,1.1735597,9.632769,0.003201516,-0.015173407,-0.770113,25.800001,-9.0,-38.100002
-0.31135255,0.8382569,9.7142,-5.2690954E-4,-0.011444982,-0.3871504,25.800001,-8.400001,-40.050003
0.5125342,0.17723145,9.7142,-5.2690954E-4,-0.010379719,-0.40472728,24.900002,-8.1,-39.45
1.1256592,0.47900394,9.642349,0.003208966,-0.014100181,-0.6103242,25.35,-9.6,-39.45
-0.14370118,0.16765137,9.70941,0.0026763338,-0.00930649,-0.7594613,24.6,-8.55,-37.5
-0.68976563,0.728086,9.733359,5.458048E-4,-0.019959135,-0.58262736,25.35,-7.2000003,-37.050003
0.9148975,0.40715334,9.7142,-0.009041576,-0.03274231,-0.42976192,24.45,-7.65,-38.550003
0.24908204,0.21555176,9.704619,0.012263713,0.017857753,-0.58262736,25.650002,-7.5000005,-39.45
0.047900394,0.37362307,9.766891,0.011731082,-0.003447536,-0.83243185,26.1,-6.6000004,-38.100002
-1.2358302,0.21555176,9.651929,0.0069373916,-0.018893871,-1.0172553,25.650002,-6.7500005,-39.45
-0.023950197,-0.14849122,9.733359,0.0101331845,-0.003447536,-1.0374954,24.6,-6.15,-39.15
0.09580079,0.5508545,9.77168,0.005339495,-0.020491768,-1.0497459,24.6,-5.1000004,-38.7
-1.1064991,1.3747413,9.73815,0.005872127,-0.007175961,-0.768516,23.85,-6.0,-38.100002
-1.1927198,0.18681154,9.70941,-0.0031826207,-0.006110697,-0.11178047,24.45,-3.9,-38.850002
0.014370117,0.34488282,9.733359,1.3172569E-5,0.0040093153,-0.004188763,23.85,-4.65,-38.550003
-0.019160157,0.37362307,9.69504,1.3172569E-5,0.001346154,0.0043333527,24.900002,-5.4,-37.95
0.043110352,0.35925296,9.685459,-0.0010520918,0.0050745797,0.0038007207,24.6,-5.1000004,-37.5
-0.028740235,0.31135255,9.6615095,-0.0010520918,-2.5174266E-4,0.004865985,25.95,-4.05,-37.050003
-0.047900394,0.34967285,9.69504,-0.003715253,-0.0050454326,-0.0036561305,26.400002,-5.8500004,-39.45
-0.028740235,0.42152345,9.685459,-0.0074436786,-0.011437019,-0.0036561305,25.500002,-3.6000001,-38.100002
0.028740235,0.40715334,9.766891,0.0064047594,-0.006110697,0.0043333527,25.35,-4.5,-37.95
0.019160157,0.32093263,9.77647,1.3172569E-5,-2.5174266E-4,0.0038007207,24.900002,-4.05,-39.15
0.033530276,0.28261232,9.704619,-0.003715253,0.0029440508,0.002202824,24.900002,-4.8,-39.45
-0.023950197,0.29698244,9.74294,-0.003715253,-0.003980168,-0.0031234983,25.2,-3.9,-38.850002
0.009580079,0.40715334,9.733359,0.005339495,-0.0050454326,-4.603372E-4,24.6,-4.5,-38.25
-0.028740235,0.45984375,9.718989,0.007470024,0.0045419475,0.0038007207,25.2,-6.3,-38.850002
0.06706055,0.47900394,9.699829,-0.0010487055,-0.005041813,-0.010580769,24.750002,-4.9500003,-39.75
0.0,0.3544629,9.685459,0.0010818234,0.0024150382,0.002735037,25.2,-4.65,-37.65
0.023950197,0.34967285,9.69504,-0.006375028,0.004012935,0.0032676691,25.500002,-6.3,-38.100002
-0.0047900393,0.364043,9.69504,-0.0010487055,0.0034803026,0.0022024047,24.300001,-4.8,-39.15
-0.0047900393,0.45026368,9.671089,-0.0015813378,2.8450927E-4,-0.0047218143,24.750002,-4.65,-38.850002
0.047900394,0.43110353,9.77168,0.0032123523,-7.807552E-4,-0.0031239176,23.400002,-2.5500002,-37.350002
-0.0047900393,0.3305127,9.704619,5.491911E-4,-0.0023786519,-0.0020586532,24.6,-5.4,-39.15
0.009580079,0.3065625,9.699829,-5.1607337E-4,-0.004509181,-0.0036565498,24.0,-3.7500002,-38.7
-0.06227051,0.29698244,9.704619,-0.0010487055,2.8450927E-4,0.0011371403,24.45,-4.65,-40.050003
0.06227051,0.34009278,9.75731,-0.004244499,-2.4812296E-4,0.007528727,25.2,-4.9500003,-37.65
0.07185059,0.36883304,9.79084,0.0042776167,2.8450927E-4,0.0022024047,24.45,-4.2000003,-38.550003
